"","SubjectID","OC.LM1","OC.RLM1","PPVT.LM2","PPVT.RLM2","age","gender","sspan.raw","ppvt.raw","wasi.vocab.raw","wasi.matr.raw","wasi.iq","wj3.watt.raw","wj3.wid.raw","wj3.rcomp.raw","wj3.oralcomp.raw","celf.rs.raw","celf.fs.raw","towre.w.ipm","towre.nw.ipm","wj3.rf.ipm","decoding.comp","handedness","vocab.comp","sspan.tf","wasi.matr.tf","wasi.iq.tf","wj3.watt.tf","wj3.wid.tf","wj3.rcomp.tf","wj3.oralcomp.tf","celf.rs.tf","celf.fs.tf","towre.w.tf","towre.nw.tf","wj3.rf.tf","age.c","sspan.cs","wasi.matr.cs","wasi.iq.cs","wj3.watt.cs","wj3.wid.cs","wj3.rcomp.cs","wj3.oralcomp.cs","celf.rs.cs","celf.fs.cs","towre.w.cs","towre.nw.cs","wj3.rf.cs"
"126",177,"NSC","UPC","UPC","UPC",24.19,"Female",38,208,41,18,99,31,73,36,25,81,53,133.33,68,29.67,0.64821957488316,"right",0.38559677375868,-0.190920173694672,-1.01203081214324,-0.32820762798077,0.951822372174088,0.6999360661747,-0.622082519145794,-0.795074325874776,-0.461575640655752,-0.399230700666065,0.642346551888406,-0.209526108598677,0.260178519942426,4.43121718377088,-0.115834809399852,-0.923479284550448,-0.368768586289475,0.762614896072597,0.705769248664076,-0.562053142631468,-0.711167596722189,-0.228985182276225,-0.0598149396670472,0.648154530472256,-0.133102591674096,0.167091353086391
"127",178,"UGC","UGC","UGC","UGC",16.04,"Male",37,212,36,22,103,31,74,44,29,88,52,106.67,65.33,31.33,0.253506292096352,"right",0.126525852059455,-0.293694381472266,0.0316697425533037,-0.0778808849897356,0.951822372174088,0.954666834177817,1.41979784066822,0.437168998918181,0.36117784864502,-0.776371583828048,-0.764588268508222,-0.378247018441884,0.456463617663333,-3.71878281622912,-0.217352956963767,0.148701225501212,-0.123894584326503,0.762614896072597,0.881897046904666,1.33452174027431,0.498189656761408,0.453504781366133,-0.387966344784874,-0.714157249405988,-0.298063500299972,0.369831201696471
"128",180,"EPC","EPC","EPC","EPC",18.97,"Male",40,167,33,19,91,26,60,33,20,79,53,117.33,66.67,21.67,-0.912585355467424,"left",-1.35779468579279,0.0189986240229878,-0.778952014710638,-0.847669435583581,-1.06079832772832,-1.49921034787061,-1.25561817852385,-1.91133348710321,-0.657479355324975,-0.399230700666065,-0.223382722537249,-0.294042315552897,-0.80306721406824,-0.788782816229119,0.0872014857279783,-0.655434157037533,-0.858516590215417,-0.710698150617793,-1.58389212846359,-1.27326872372114,-2.22286416357669,-0.42398231474547,-0.0598149396670472,-0.169436935321139,-0.215274130427809,-0.80996815828749
"129",181,"EPC","EPC","EPC","EPC",17.19,"Female",41,190,32,12,79,26,66,37,25,89,53,101.33,54.67,22,-1.12372320661719,"right",-0.983013756574711,0.126110735883901,-2.05429091002048,-1.68087862617908,-1.06079832772832,-0.708925334540442,-0.395186268563264,-0.795074325874776,0.497781445098861,-0.399230700666065,-1.02456928655305,-1.01322650723324,-0.754554456992161,-2.56878281622912,0.188719633291893,-2.53175004962794,-1.59313859610433,-0.710698150617793,-0.527125339020051,-0.324981282268246,-0.711167596722189,0.551003347600755,-0.0598149396670472,-0.987028401114534,-0.95667147256658,-0.769664453443318
"130",182,"EAC","NSC","NSC","NSC",17.53,"Female",51,218,47,25,94,31,75,43,32,85,54,130.67,81.73,24.67,1.04202409346668,"right",1.35440091503229,1.27272356381617,1.01868139115073,-0.649785432017812,0.951822372174088,1.22470370101385,1.13578914998184,1.58510943170428,-0.01901303757345,0.0669387761394801,0.494098511034332,0.715911891223559,-0.378384065975995,-2.22878281622912,1.20390110893104,0.952836608039957,-0.674861088743189,0.762614896072597,1.05802484514526,1.09744987991109,1.40520759687411,0.161009082662265,0.268336465450779,0.512229949284103,0.715179533956348,-0.443570841522285
"131",184,"NSC","NSC","EAC","NSC",21.6,"Male",54,222,40,26,117,29,76,44,29,95,54,148.57,91.58,40.55,1.36102893327989,"right",0.965242608384306,1.64231450665315,1.38886536093685,0.755073884055869,-0.0546451861840314,1.51074668234039,1.41979784066822,0.437168998918181,1.43047081828096,0.0669387761394801,1.52383011751701,1.4366243727784,1.4379548623439,1.84121718377088,1.50845555162279,1.22088173555287,0.733164422543897,0.173289677396441,1.23415264338584,1.33452174027431,0.498189656761408,1.13599474500849,0.268336465450779,1.42691040164046,1.32374318562859,1.49589228855487
"132",185,"UGC","UGC","UGC","UGC",20.45,"Female",42,211,43,22,109,30,76,44,29,93,54,141.82,77.33,37.69,1.06657920593266,"right",0.683009227695063,0.234637283922601,0.0316697425533037,0.286922352969609,0.408983417827933,1.51074668234039,1.41979784066822,0.437168998918181,1.09711603347462,0.0669387761394801,1.12673783984843,0.409043802799406,1.15084418165464,0.691217183770881,0.290237780855809,0.148701225501212,0.243416418617954,0.467952286734519,1.23415264338584,1.33452174027431,0.498189656761408,0.940997612539245,0.268336465450779,1.08198900200887,0.443333841838798,1.14659351323871
"133",186,"NSC","NSC","UGC","NSC",18.69,"Male",40,210,42,23,112,32,74,43,29,91,55,140.45,97.06,29.67,1.66385765503664,"right",0.554340361606085,0.0189986240229878,0.340499645878137,0.46481879274892,1.58428105882695,0.954666834177817,1.13578914998184,0.437168998918181,0.786592216628896,0.640938222376512,1.04742857737775,1.85714192347932,0.260178519942426,-1.06878281622912,0.0872014857279783,0.416746353014127,0.427071920090183,1.05727750541068,0.881897046904666,1.09744987991109,0.498189656761408,0.74600048007,0.596487870568606,1.01198273275032,1.66231463853863,0.167091353086391
"134",187,"NSC","NSC","NSC","NSC",24.45,"Female",44,211,44,23,113,29,74,40,29,88,55,120,84.55,36.52,0.545455858065078,"right",0.768773945694104,0.455874706473175,0.340499645878137,0.523481985123947,-0.0546451861840314,0.954666834177817,0.333580035710489,0.437168998918181,0.36117784864502,0.640938222376512,-0.0833002926066038,0.917540130476324,1.02924244703424,4.69121718377088,0.493274075983639,0.416746353014127,0.488290420580926,0.173289677396441,0.881897046904666,0.386234298821421,0.498189656761408,0.453504781366133,0.596487870568606,-0.0330013594668667,0.889407909358958,1.00369855970028
"135",188,"NSC","NSC","EAC","NSC",19.34,"Male",54,222,43,24,117,31,75,43,30,95,54,132,66.67,43.88,0.759357516614595,"right",1.22253676238143,1.64231450665315,0.669363476148038,0.755073884055869,0.951822372174088,1.22470370101385,1.13578914998184,0.797492858018725,1.43047081828096,0.0669387761394801,0.568010627256111,-0.294042315552897,1.75585337539861,-0.418782816229118,1.50845555162279,0.684791480527042,0.733164422543897,0.762614896072597,1.05802484514526,1.09744987991109,0.800528970132307,1.13599474500849,0.268336465450779,0.580192239878179,-0.215274130427809,1.90259331016425
"136",189,"NSC","NSC","UGC","UGC",22.95,"Female",50,223,47,25,125,32,74,46,33,96,56,126.67,89.76,41.74,1.25972887172965,"right",1.62125954155711,1.15208223105932,1.01868139115073,1.20440217147591,1.58428105882695,0.954666834177817,2.01307716102757,2.0136053142534,1.60606797315974,1.34508990488873,0.274378970813372,1.30001626160289,1.55347547768843,3.19121718377088,1.10238296136713,0.952836608039957,1.22291242646984,1.05727750541068,0.881897046904666,1.80866546100076,1.70754691024501,1.23349331124311,0.924639275686433,0.307832082835755,1.21129792207087,1.64122989087173
"137",190,"NSC","UGC","NSC","NSC",21.63,"Female",42,209,34,23,99,30,69,41,26,85,52,122.67,87.06,31.33,0.437530185484958,"right",-0.173732852156425,0.234637283922601,0.340499645878137,-0.32820762798077,0.408983417827933,-0.179170573938824,0.592740323391485,-0.51714658018286,-0.01901303757345,-0.776371583828048,0.0585607606528155,1.10020423679038,0.456463617663333,1.87121718377088,0.290237780855809,0.416746353014127,-0.368768586289475,0.467952286734519,0.00125805570171771,0.623306159184644,-0.40882828335129,0.161009082662265,-0.387966344784874,0.103434216387406,1.04448352008965,0.369831201696471
"138",193,"NSC","NSC","NSC","NSC",22.81,"Female",45,199,39,22,105,30,73,37,27,90,55,106.67,66.67,24,0.0389454942947554,"left",-0.115836208992408,0.568557295187025,0.0316697425533037,0.0451017657612659,0.408983417827933,0.6999360661747,-0.395186268563264,-0.21954000549557,0.639541318812575,0.640938222376512,-0.764588268508222,-0.294042315552897,-0.470189910255278,3.05121718377088,0.594792223547554,0.148701225501212,-0.00145758334501736,0.467952286734519,0.705769248664076,-0.324981282268246,-0.106488969980391,0.648501913835378,0.596487870568606,-0.714157249405988,-0.215274130427809,-0.525399575599847
"139",194,"NSC","UPC","UPC","UPC",20.7,"Female",48,210,41,22,106,30,75,38,29,94,54,110.67,86.51,32.85,0.666192712570218,"right",0.468575643607044,0.914700128557153,0.0316697425533037,0.106067222692814,0.408983417827933,1.22470370101385,-0.160320117218132,0.437168998918181,1.26086842955686,0.0669387761394801,-0.564937404044854,1.05992239841243,0.630294010407683,0.941217183770881,0.899346666239299,0.148701225501212,0.0597609171457255,0.467952286734519,1.05802484514526,-0.0879094219050235,0.498189656761408,1.03849617877387,0.268336465450779,-0.50975938295764,1.01050280857496,0.555472508857509
"140",195,"NSC","NSC","NSC","EAC",22.13,"Female",34,195,41,21,104,29,69,38,28,87,55,130.67,60,24.33,-0.114838355781937,"right",-0.070064883667679,-0.593068198170423,-0.257555094141849,-0.0162124880709243,-0.0546451861840314,-0.179170573938824,-0.160320117218132,0.0983610789803018,0.229597766107407,0.640938222376512,0.494098511034332,-0.703604462614291,-0.424766594894458,2.37121718377088,-0.521907399655513,-0.119343902011703,-0.0626760838357602,0.173289677396441,0.00125805570171771,-0.0879094219050235,0.195850343390509,0.35600621513151,0.596487870568606,0.512229949284103,-0.627367486433276,-0.485095870755675
"141",201,"NSC","UGC","NSC","NSC",22.88,"Female",20,191,35,16,88,25,66,38,25,89,54,106.67,62.67,21.67,-0.975909183905109,"right",-0.69886849428461,-1.79722724106305,-1.42530047493406,-1.04949511735111,-1.29397563816855,-0.708925334540442,-0.160320117218132,-0.795074325874776,0.497781445098861,0.0669387761394801,-0.764588268508222,-0.542550735768896,-0.80306721406824,3.12121718377088,-1.94316146555032,-1.45956953957628,-1.04217209168765,-1.00536075995587,-0.527125339020051,-0.0879094219050235,-0.711167596722189,0.551003347600755,0.268336465450779,-0.714157249405988,-0.462406577807399,-0.80996815828749
"142",202,"EPC","EPC","EPC","EPC",22.84,"Female",37,176,36,20,95,20,58,29,23,73,52,109.33,28,11,-1.96940788307317,"right",-0.95260275494944,-0.293694381472266,-0.527612998317522,-0.584665350746804,-1.96437642583756,-1.6968831853185,-1.99290751015998,-1.29437370385504,-1.15474567049678,-0.776371583828048,-0.632283812887123,-2.29984070729694,-2.72903426537008,3.08121718377088,-0.217352956963767,-0.387389029524618,-0.613642588252446,-2.47867380664626,-1.93614772494477,-2.22155616517402,-1.31584622346399,-1.0089737121532,-0.387966344784874,-0.578232668217837,-2.60442706547,-2.1131212815824
"143",203,"UGC","UGC","UGC","UGC",20.92,"Male",54,215,43,20,106,29,68,45,28,84,56,129.33,66.67,28.67,-0.0710474665432414,"right",0.864452348934648,1.64231450665315,-0.527612998317522,0.106067222692814,-0.0546451861840314,-0.367120892959059,1.71220791790996,0.0983610789803018,-0.136299434816816,1.34508990488873,0.420061118220201,-0.294042315552897,0.138438657100664,1.16121718377088,1.50845555162279,-0.387389029524618,0.0597609171457255,0.173289677396441,-0.174869742538872,1.57159360063753,0.195850343390509,0.0635105164276427,0.924639275686433,0.443756664023907,-0.215274130427809,0.0449589141646559
"144",204,"EAC","EAC","EPC","EPC",22.18,"Female",28,187,35,19,93,21,61,36,25,71,52,96,65.33,17.33,-1.46005341904975,"left",-0.802392645319845,-1.14978393818283,-0.778952014710638,-0.715321358423915,-1.88046564378137,-1.38915182077876,-0.622082519145794,-0.795074325874776,-1.2932495277062,-0.776371583828048,-1.27644028095972,-0.378247018441884,-1.4908941151618,2.42121718377088,-1.131016285039,-0.655434157037533,-0.736079589233932,-2.18401119730818,-1.407764330223,-0.562053142631468,-0.711167596722189,-1.20397084462245,-0.387966344784874,-1.25938855815696,-0.298063500299972,-1.34002294320782
"145",207,"NSC","NSC","NSC","NSC",23.35,"Female",46,220,47,29,140,30,76,43,31,88,56,147.52,93.02,44.89,1.51373004300496,"right",1.45774436028506,0.682597696519674,2.62861997278694,2.00249672280283,0.408983417827933,1.51074668234039,1.13578914998184,1.17993866161485,0.36117784864502,1.34508990488873,1.46137324106826,1.54579528403644,1.8491022728338,3.59121718377088,0.696310371111469,2.02501711809162,2.14118993383098,0.467952286734519,1.23415264338584,1.09744987991109,1.10286828350321,0.453504781366133,0.924639275686433,1.37325596169777,1.41271086668524,2.0259470734752
"146",208,"NSC","NSC","NSC","NSC",23.51,"Male",59,213,46,21,113,26,74,42,32,96,56,129.33,107.63,47.8,0.93703055254876,"right",1.02902522569958,2.28323296584424,-0.257555094141849,0.523481985123947,-1.06079832772832,0.954666834177817,0.86012317590078,1.58510943170428,1.60606797315974,1.34508990488873,0.420061118220201,2.70621506019004,2.11022679528127,3.75121718377088,2.01604628944237,-0.119343902011703,0.488290420580926,-0.710698150617793,0.881897046904666,0.860378019547866,1.40520759687411,1.23349331124311,0.924639275686433,0.443756664023907,2.31536213073919,2.38135247073745
"147",209,"NSC","NSC","NSC","NSC",22.44,"Female",32,197,40,22,104,27,67,37,27,89,54,113.33,64,27.67,-0.648028179140767,"right",-0.0944485030368614,-0.785005929962515,0.0316697425533037,-0.0162124880709243,-0.78133227313127,-0.543520643093917,-0.395186268563264,-0.21954000549557,0.497781445098861,0.0669387761394801,-0.429878362709463,-0.460875292149494,0.0138873521030133,2.68121718377088,-0.724943694783343,0.148701225501212,-0.0626760838357602,-0.416035541279715,-0.350997540779462,-0.324981282268246,-0.106488969980391,0.551003347600755,0.268336465450779,-0.373834801769488,-0.380235039053686,-0.0771735247570792
"148",212,"UGC","UGC","NSC","NSC",19.04,"Female",51,224,50,23,130,32,76,44,29,93,56,129.33,101.67,39.73,1.75155465830737,"right",1.9354024325104,1.27272356381617,0.340499645878137,1.47652356272273,1.58428105882695,1.51074668234039,1.41979784066822,0.437168998918181,1.09711603347462,1.34508990488873,0.420061118220201,2.2213969215414,1.35704215391228,-0.718782816229119,1.20390110893104,0.416746353014127,1.52900492892355,1.05727750541068,1.23415264338584,1.33452174027431,0.498189656761408,0.940997612539245,0.924639275686433,0.443756664023907,1.9471347841436,1.39574368863905
"149",214,"NSC","UGC","UGC","NSC",20.63,"Female",53,213,43,24,114,29,75,43,30,95,55,121.33,66.67,26.67,0.282377815906365,"right",0.77173107170246,1.51785050002062,0.669363476148038,0.581834819032337,-0.0546451861840314,1.22470370101385,1.13578914998184,0.797492858018725,1.43047081828096,0.640938222376512,-0.0128567030599824,-0.294042315552897,-0.113641893184499,0.871217183770881,1.40693740405888,0.684791480527042,0.549508921071668,0.173289677396441,1.05802484514526,1.09744987991109,0.800528970132307,1.13599474500849,0.596487870568606,0.0349609311272092,-0.215274130427809,-0.199305963678814
"150",215,"UPC","UPC","UPC","UPC",22.35,"Male",28,198,39,18,96,24,68,29,24,75,53,126.67,69.33,26.33,-0.493869765364502,"right",-0.148406259850721,-1.14978393818283,-1.01203081214324,-0.519954185053878,-1.48718177037573,-0.367120892959059,-1.99290751015998,-1.0539424222927,-1.00318031460736,-0.399230700666065,0.274378970813372,-0.124081406821314,-0.15771217387029,2.59121718377088,-1.131016285039,-0.923479284550448,-0.552424087761703,-1.30002336929395,-0.174869742538872,-2.22155616517402,-1.01350691009309,-0.81397657968396,-0.0598149396670472,0.307832082835755,-0.0509310529203821,-0.240830992912205
"151",216,"UPC","UPC","UPC","UPC",16.95,"Female",30,204,40,20,104,31,69,35,29,85,52,109.33,77.33,28.33,0.185473655416799,"right",0.144734418180887,-0.9706377492355,-0.527612998317522,-0.0162124880709243,0.951822372174088,-0.179170573938824,-0.841074874503874,0.437168998918181,-0.01901303757345,-0.776371583828048,-0.632283812887123,0.409043802799406,0.0964146848117403,-2.80878281622912,-0.927979989911173,-0.387389029524618,-0.0626760838357602,0.762614896072597,0.00125805570171771,-0.799125002994691,0.498189656761408,0.161009082662265,-0.387966344784874,-0.578232668217837,0.443333841838798,0.00343388493126557
"152",217,"EPC","EPC","EPC","EPC",23.23,"Male",27,176,35,17,89,25,61,37,17,79,54,120,61.33,18.67,-1.00650485713881,"right",-1.03836747294848,-1.23686401006605,-1.22731948719366,-0.981769009080224,-1.29397563816855,-1.38915182077876,-0.395186268563264,-2.38517362568631,-0.657479355324975,0.0669387761394801,-0.0833002926066038,-0.623867985804019,-1.26773227869844,3.47121718377088,-1.23253443260292,-1.19152441206336,-0.980953591196903,-1.00536075995587,-1.407764330223,-0.324981282268246,-3.12988210368938,-0.42398231474547,0.268336465450779,-0.0330013594668667,-0.545195947679562,-1.1763654750527
"153",218,"NSC","NSC","EAC","EAC",22.4,"Female",51,217,45,22,113,32,73,42,29,92,55,138.67,77.73,34.24,1.1251830445266,"right",1.13284323221535,1.27272356381617,0.0316697425533037,0.523481985123947,1.58428105882695,0.6999360661747,0.86012317590078,0.437168998918181,0.939070876238383,0.640938222376512,0.945038897960902,0.436546884548418,0.784688021475167,2.64121718377088,1.20390110893104,0.148701225501212,0.488290420580926,1.05727750541068,0.705769248664076,0.860378019547866,0.498189656761408,0.843499046304623,0.596487870568606,0.9210256821808,0.468047086576757,0.725236598958721
"154",219,"UPC","UPC","NSC","NSC",22.03,"Male",55,201,38,25,109,30,71,38,29,90,55,108,61.33,23,-0.182854096901867,"right",-0.134113942680479,1.76803162002639,1.01868139115073,0.286922352969609,0.408983417827933,0.233701526615042,-0.160320117218132,0.437168998918181,0.639541318812575,0.640938222376512,-0.698666796257916,-0.623867985804019,-0.610365493502275,2.27121718377088,1.60997369918671,0.952836608039957,0.243416418617954,0.467952286734519,0.353513652182897,-0.0879094219050235,0.498189656761408,0.648501913835378,0.596487870568606,-0.646194958811913,-0.545195947679562,-0.647532014521583
"155",220,"EAC","EAC","NSC","EAC",18.92,"Male",42,216,40,25,115,30,71,41,30,87,54,129.33,72,40,0.354805759279632,"right",0.655062461837967,0.234637283922601,1.01868139115073,0.639881613957736,0.408983417827933,0.233701526615042,0.592740323391485,0.797492858018725,0.229597766107407,0.0669387761394801,0.420061118220201,0.0502227679193768,1.38380498224326,-0.838782816229116,0.290237780855809,0.952836608039957,0.610727421562411,0.467952286734519,0.353513652182897,0.623306159184644,0.800528970132307,0.35600621513151,0.268336465450779,0.443756664023907,0.114029855705494,1.42871944714791
