"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","Pred","stdPred","resid","CI_group"
"112","142",16.15,-3.063914591,137.33,1.085657929,68,0.656333036,69,-0.200995735,27,0.682542295,212,0.401106703,22,0.904086171,88,-0.555921765,39,1.142935739,0.555884381,0.643616864,0.378007990822569,0.46000913932731,0.764927748177432,"UGC"
"113","143",23.17,3.936085409,132,1.013277401,72,0.410299723,75,0.965801985,28,1.567141763,212,1.10054546,12,0.013034742,83.94339623,1.202557614,40,0.884210536,0.989130218,1.145239749,0.951537395875643,1.15795408886456,-0.0673268598756417,"EAC"
"120","151",19.87,-3.903914591,114.67,-1.147335349,72,-0.809399903,66,-1.576149195,29,-0.610761311,188,-1.277718366,22,-0.503071129,73,-2.004878027,37,-1.74326023,-1.03591144,-1.199404219,-0.959027488296625,-1.16706900484735,-0.784232741703376,"EPC"
"125","157",18.45,-3.813914591,159.88,-0.354930623,80,-1.481295073,73,-0.828317379,31,-1.063496366,204,-0.193398456,24,0.294292934,83.66037736,-0.373853223,43,-0.96528561,-0.93200986,-1.079104368,-0.32562984229874,-0.396268616622978,-0.639655767701261,"UPC"
"126","158",20.7,0.276085409,129.33,1.543167679,66.67,0.739269791,69,0.1561256,27,-0.035776103,212,0.058661198,23,-0.252693548,81.94339623,0.369116933,39,1.40778337,0.600696742,0.695501738,0.138724952818639,0.168818510889842,1.26905841718136,"UGC"
"128","160",23.38,5.516085409,141.82,0.005351553,77.33,0.011751027,75,0.965801985,28,0.304076256,208,1.10054546,24,0.904086171,86.22641509,1.260462401,43,1.955849081,0.321745205,0.37252466,0.929106336787824,1.13065706753456,1.02674274421218,"UGC"
"131","163",21.66,-0.233914591,112,0.221412828,41.33,0.573339531,59,1.189390714,17,0.682542295,169,2.322553263,18,2.317299631,69.64150943,1.614725431,36,1.40778337,0.666671342,0.771888783,1.95150961324667,2.37484994920338,-0.543726243246674,"UPC"
"135","167",24.69,-3.733914591,110.67,-1.147335349,64,-0.593468235,71,-1.229160995,27,-1.41322975,228,-1.462865546,23,-0.738283726,85.18867925,-1.322627727,40,-0.96528561,-1.095798582,-1.268743054,-1.07843268320027,-1.31237672925914,0.113147073200269,"EPC"
"136","168",24.16,3.466085409,118.67,-0.354930623,73.33,0.248971844,74,0.750905434,30,0.682542295,197,0.698266199,15,1.939406956,81.24528302,0.799132282,40,0.884210536,0.331872238,0.384249992,0.853847139557448,1.03907191749625,0.0303633964425511,"EAC"
"138","170",16.03,0.686085409,113.33,1.7586888,70.67,0.573339531,69,0.965801985,29,1.567141763,174,1.017253918,18,0.591254207,55,1.474234252,32,1.678754225,1.21624302,1.408196641,0.972755891197453,1.18377550537112,0.705998333802548,"UGC"
"141","174",20.05,0.826085409,129.33,1.595562538,76,1.465132817,72,1.663562087,29,0.682542295,201,0.401106703,21,1.939406956,80.56603774,1.372844382,41,1.40778337,1.351699934,1.565032051,0.846996131076311,1.0307347220072,0.560787238923691,"UGC"
"143","176",22.96,2.626085409,106.67,0.509314477,40,0.410299723,67,0.965801985,29,0.682542295,188,0.775922446,22,1.232951274,74,1.145226066,37,1.678754225,0.64198962,0.743311667,0.843861602797221,1.02692022154341,0.83489262220278,"UGC"
"153","187",24.45,3.186085409,120,0.869596654,84.55,-0.065910865,74,1.663562087,29,1.102549013,211,1.539189492,23,1.578007153,85.28301887,1.359966894,40,1.40778337,0.892449222,1.03330007,1.42617761151526,1.73555784977771,-0.0183942415152562,"EAC"
"155","189",22.95,-3.583914591,126.67,1.013277401,89.76,0.011751027,74,0.1561256,32,-0.339824306,223,0.935398336,25,0.294292934,88,1.474234252,46,0.385124145,0.210332431,0.243528158,0.483514698461986,0.588403382221307,-0.0983905534619859,"EAC"
"158","193",22.81,3.446085409,106.67,-0.931274074,66.67,0.573339531,73,1.421900249,30,1.102549013,199,1.359219943,22,0.294292934,80.20754717,1.437644641,37,2.239068699,0.54162868,0.627111256,0.974765534706349,1.18622110018291,1.26430316429365,"UGC"
"165","205",17.07,-3.553914591,88,-0.354930623,32,0.840408974,58,1.663562087,19,0.682542295,152,1.631487019,8,0.904086171,56.90566038,1.380584065,32,1.142935739,0.707895683,0.819619358,1.13458395134727,1.38070887318078,0.00835178765273152,"EAC"
"166","206",24.84,3.026085409,125.33,1.085657929,80,0.410299723,71,0.1561256,29,0.304076256,207,0.473411677,25,0.013034742,83.71698113,0.549385046,45,1.142935739,0.489039877,0.566222622,0.434511216623877,0.528769591246835,0.708424522376124,"UGC"
"167","207",23.35,-3.043914591,147.52,-0.067028974,93.02,-0.065910865,76,-0.828317379,30,-0.339824306,220,-0.312486205,29,-1.163993086,89.26415094,-0.792009575,43,-1.366497347,-0.325270381,-0.376606197,-0.500703158873989,-0.609320529961445,-0.865794188126011,"UPC"
"168","208",23.51,0.656085409,129.33,-0.354930623,107.63,-0.949487599,74,-1.576149195,26,-1.782380296,213,-2.67459557,21,-2.386736036,85.39622642,-1.970632947,42,-0.539616645,-1.165736928,-1.349719423,-1.78653975941427,-2.17409323973068,1.24692311441427,"EPC"
"169","209",22.44,-1.283914591,113.33,2.23132284,64,0.739269791,67,0.965801985,27,1.102549013,197,0.330096252,22,0.904086171,77.01886792,0.900179758,37,1.40778337,1.259735907,1.458553796,0.546186907231884,0.664671052548074,0.861596462768118,"UGC"
"172","213",16.85,3.646085409,120,1.255806183,65.33,0.573339531,63,1.421900249,27,-0.035776103,167,0.621974035,14,0.904086171,53,1.232697108,36,1.40778337,0.803817465,0.93068,0.786491220976698,0.957104501735716,0.621292149023303,"UGC"
"175","216",16.95,1.926085409,109.33,-0.354930623,77.33,-1.417772325,69,-1.350555732,31,-1.947077367,204,-1.462865546,20,-0.738283726,77.37735849,-0.587497319,35,-0.317608215,-1.267584012,-1.467640528,-1.20871754209716,-1.47092423958224,0.891109327097156,"EPC"
"177","218",22.4,4.196085409,138.67,0.365093576,77.73,1.634970912,73,1.189390714,32,0.682542295,217,0.621974035,22,1.578007153,84.24528302,1.344550144,42,1.678754225,0.967999374,1.120773929,0.976173441454815,1.18793442367749,0.702580783545186,"UGC"
"178","219",22.03,4.416085409,108,-0.138869348,61.33,-1.727349402,71,-1.680715639,30,-2.062177804,201,-1.748770706,25,-0.252693548,79.88679245,-1.239519683,38,-0.755508785,-1.402278048,-1.623592658,-1.4038607502214,-1.70839979941724,0.648351965221395,"EPC"
"179","220",18.92,4.956085409,129.33,-0.426770997,72,-0.21994689,71,0.5444753,30,-0.339824306,216,2.427941224,25,0.591254207,84.50943396,1.095836296,41,0.63160695,-0.110516723,-0.127959031,1.42387284067924,1.73275310576517,-0.792265890679241,"UPC"
"180","221",18.02,4.426085409,121.33,0.005351553,69.33,0.329039454,74,1.189390714,29,0.682542295,216,-0.132142974,19,-1.354899639,84.54716981,0.605052048,40,0.63160695,0.551581004,0.638634306,-0.0293725241223996,-0.0357442962256799,0.660979474122401,"UGC"
"181","223",19.03,0.816085409,121.33,-0.067028974,93.85,0.410299723,73,0.1561256,32,0.682542295,203,0.124662443,25,-1.354899639,82.30188679,0.241027922,40,0.63160695,0.295484661,0.342119544,-0.0754832046193458,-0.0918577514191256,0.707090154619348,"UGC"
"184","226",21.5,2.126085409,80,-1.795519174,76,0.410299723,74,-1.576149195,30,-1.250106035,197,-1.53146455,18,-1.354899639,79.83018868,-1.449193157,36,-1.16894812,-1.05286867,-1.219037726,-1.2429475044203,-1.51257969633093,0.0739993844202953,"EPC"
"185","227",22.94,4.346085409,114.67,0.869596654,64,-0.519754225,68,0.965801985,24,1.102549013,202,1.448440159,24,1.232951274,82.22641509,1.162614285,40,1.142935739,0.604548357,0.699961234,1.24737134019425,1.51796319305294,-0.104435601194245,"EAC"
