"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"82",82,"1130",14.75,-0.983914591,98.67,0.653535379,81.82,0.329039454,62,0.5444753,25,0.682542295,185,0.775922446,20,0.013034742,70.64150943,-0.643208329,35,-0.317608215,0.552398107,0.639580369,-0.547581225593847,0.502955553135801,0.615233047887655,-0.820563768135803,"UPC"
"84",84,"1134",15,-4.483914591,116,-0.067028974,56,-0.143532136,59,-1.350555732,22,-1.41322975,187,-0.370349867,20,-1.531462466,78,-0.081489395,35,-0.755508785,-0.743586648,-0.860943252,-0.160752746374381,-0.729442296277146,-0.885808577541325,-0.0260664887228533,"EAC"
"85",85,"1136",22.67,-3.063914591,116,-0.787053173,69.33,0.090023366,61,0.5444753,25,-0.035776103,188,0.698266199,18,0.013034742,69.49056604,1.202557614,35,0.884210536,-0.047082653,-0.054513475,-0.60141841580791,0.253032018216821,0.310830026358168,0.631178517783179,"UGC"
"86",86,"114",19.38,0.596085409,133.33,0.581154851,68,0.656333036,65,-0.026231123,28,1.102549013,198,0.260363295,22,0.591254207,70,0.817785013,39,1.142935739,0.578451444,0.669745575,-0.09008160969292,0.37007239484756,0.45338340493012,0.772863344152439,"UGC"
"89",89,"1146",22,-5.643914591,129.33,-0.499151524,78.67,-1.154657797,73,-2.275460112,32,-1.871707136,211,-1.156765001,25,-0.738283726,88,-1.509355496,40,-0.539616645,-1.450244142,-1.679129004,1.11065192795126,-1.00473360859231,-1.2211091617649,0.465116963592314,"EPC"
"90",90,"1147",21.92,-4.813914591,138.67,0.581154851,82.67,0.756801062,75,0.5444753,31,0.682542295,219,1.359219943,26,0.904086171,89,1.614725431,45,0.884210536,0.641243377,0.742447648,1.8831735192585,0.931861524850014,1.13763392455648,-0.047650988850015,"EAC"
"91",91,"115",22.14,2.436085409,98.67,0.293253202,18.67,-0.21994689,52,-1.10178426,19,-0.610761311,130,-0.253507611,18,0.904086171,50.60377358,0.234823476,29,-0.089482551,-0.409809815,-0.474488071,-1.89384150006744,-0.105320891784703,-0.125638306300902,0.0158383407847045,"EAC"
"95",95,"1154",20.67,-1.893914591,86.67,0.869596654,18.67,1.38026943,55,-0.828317379,18,-0.851164447,197,-0.370349867,18,-0.503071129,65,-0.579218859,33,-0.317608215,0.142596065,0.165101296,-1.01973945496707,-0.286661906747542,-0.346508873371774,-0.0309463082524585,"EAC"
"96",96,"1157",21.5,-0.893914591,138.67,1.87050051,82.67,3.563083939,75,0.750905434,32,0.682542295,220,0.401106703,24,-0.958524173,88,-0.466148342,44,1.142935739,1.716758045,1.987705477,1.66293243900402,0.53546478521979,0.654828792550828,0.607470953780205,"UGC"
"97",97,"1160",20.42,-1.563914591,62.67,0.869596654,42.67,3.329907069,62,1.421900249,22,0.682542295,201,0.621974035,26,-1.531462466,76,0.459468012,36,1.142935739,1.575986567,1.824716733,-0.156308956217205,0.520282612730855,0.636337139971922,0.62265312626914,"UGC"
